夏凡	哀	2.80057621002	0.0
爱情	好	1.47009596229	1.0
麦克白	好	3.60605478287	1.0
龙王庙	恶	2.39333581924	-1.0
互換	好	3.61790955067	1.0
节度使	恶	2.03582811356	-1.0
同治	恶	1.04151082039	-1.0
开着车	惧	2.24503660202	0.0
鬧	恶	1.62373745441	-1.0
爆缸	恶	3.40507555008	0.0
加之	恶	1.5322508812	-1.0
错认	恶	1.1547447443	-1.0
困好	恶	4.05019462109	-1.0
但凡	好	2.70324826241	1.0
逆天	哀	2.60422849655	-1.0
发扬光大	恶	1.66252112389	-1.0
手牵着	乐	1.02330553532	1.0
元秋	乐	1.55669856071	0.0
新义安	哀	1.66809225082	0.0
居住	好	1.08508229256	1.0
周口店	恶	2.21482515335	-1.0
装装	恶	0.524729967117	-1.0
代谢	恶	1.24702811241	-1.0
克	好	2.45987874269	1.0
男猫	恶	3.40173065662	-1.0
个巴子	恶	1.225933671	-1.0
标的	好	2.27915787697	1.0
错话	恶	1.42664784193	-1.0
要算	恶	1.59759896994	-1.0
维嘉	哀	1.88954973221	-1.0
多少年来	恶	2.13490140438	-1.0
小处男	好	2.50115740299	1.0
检讨书	好	1.18548178673	1.0
最深处	好	1.05884349346	1.0
ち	恶	1.48782759905	-1.0
齐二货	怒	1.49050712585	-1.0
逆境	恶	2.32629746199	-1.0
猜讲	惧	4.24096465111	-1.0
完陀	乐	1.96860814095	1.0
欣求	惧	2.82518053055	0.0
参考书	惧	1.78003013134	0.0
色胆包天	恶	1.15420925617	-1.0
偏头痛	好	3.34202766418	1.0
通常	好	0.519260168076	0.0
美绝	恶	1.79905003309	-1.0
明神	哀	1.90899646282	-1.0
牛粪	好	1.96585929394	1.0
地表	哀	1.085272789	0.0
救赎	怒	4.45357608795	0.0
突兀	恶	2.07677435875	-1.0
上官	好	2.50517964363	1.0
染黑	好	1.21035611629	0.0
暗戀	惧	1.74582785368	0.0
强大	恶	1.38199031353	-1.0
好耻	恶	2.30080747604	0.0
反锁	恶	1.96340823174	0.0
炸串	惧	2.51798629761	0.0
大锤	好	1.54686141014	1.0
不算数	恶	1.51337242126	-1.0
准时	好	1.30725753307	1.0
明洙	好	2.27692329884	1.0
街景	恶	1.43631765246	-1.0
之月	恶	1.56456041336	-1.0
唐生智	恶	1.92173033953	0.0
马鹿	好	1.70751333237	1.0
见死不救	恶	1.99898576736	-1.0
赞	好	2.3620467186	1.0
李软萌	恶	3.06461215019	-1.0
逼出来	好	0.933965802193	1.0
价值观	好	1.53945475817	0.0
安仔	好	1.17336666584	0.0
失戀	乐	1.11716628075	1.0
强奸	恶	1.39717948437	-1.0
魄力	好	0.970513105392	1.0
沈重	哀	0.672303080559	0.0
青城山	乐	1.95540136099	0.0
悲凉	惧	1.76944863796	-1.0
媒体	恶	0.578331708908	-1.0
狗仔队	恶	2.16150686145	-1.0
梅里	好	3.96746516228	1.0
大笨象	好	0.984840631485	1.0
大保剑	哀	1.82886171341	1.0
喜当	恶	1.7446218729	-1.0
好肿	恶	1.76580548286	-1.0
丹凤	好	1.41376501322	1.0
没人日	恶	1.28857851028	0.0
梗够	哀	1.28108072281	0.0
糟蹋	哀	0.927003026009	-1.0
平复	乐	1.50288283825	1.0
伦理片	好	1.87170213461	1.0
王馥荔	好	1.44096016884	1.0
生娃	乐	0.881086349487	1.0
一梦	乐	2.11877667904	1.0
说白了	恶	2.22011053562	-1.0
法定	好	1.23811793327	0.0
凤娇	哀	0.760924458504	-1.0
龙华	好	1.32652419806	1.0
沉闷	惧	2.23805999756	-1.0
别马	恶	1.5052267313	-1.0
魔法师	恶	1.63088929653	-1.0
前途	哀	0.866096377373	0.0
吉香耶	恶	1.49971300364	-1.0
厶	恶	0.655704796314	0.0
突击	好	2.74859523773	0.0
铸剑	恶	1.27951264381	-1.0
戴笠	恶	1.46107202768	-1.0
赞哭	好	1.5092164278	1.0
诡计	恶	1.22585731745	-1.0
开心	乐	1.34934049845	0.0
傅艺伟	恶	2.65361309052	-1.0
鲁殇王	恶	2.10478413105	-1.0
得见	怒	4.25791358948	-1.0
臀型	好	1.74175018072	1.0
双立人	好	2.58397388458	1.0
木偶剧	恶	2.46057039499	0.0
变欧弟	哀	4.164686203	0.0
逼来	恶	1.80916917324	-1.0
乐吧	好	1.7108926177	0.0
有空时	好	2.4180791378	1.0
公辞	好	4.8867687583	1.0
加农炮	恶	0.598452687263	-1.0
堂静	惊	1.06151586771	1.0
黑化版	哀	2.56785011292	0.0
戒酒	乐	1.72305697203	0.0
弱点	好	0.588489890099	1.0
狠手	恶	1.46271282434	-1.0
颜撑	好	1.21321249008	1.0
笑会	乐	2.3148431778	1.0
五光十色	乐	2.32907342911	1.0
最短	恶	1.40547269583	-1.0
